think	realize	0.2244945773809525
boom	crash	0.09302474388888887
replace	fix	0.16540966176470592
fall	dive	0.04395617370129873
hold	reserve	0.011288345858585862
implode	explode	0.40052367
sprain	strain	0.11667071
respond	speak	0.32281578
regret	forget	0.25751236499999997
travel	go	0.11555365492063495
flee	fight	0.21205363333333332
soak	bleach	0.165037222
accept	allow	0.1492180245454546
add	reduce	0.137173625
save	deposit	-0.02028631180555556
jump	dive	0.20845871428571427
hurt	prick	0.08006207777777782
hide	repress	0.14978756666666665
bring	carry	0.1358800028824835
get	ask	0.17183187683397688
spin	turn	0.09068432975708506
overflow	fill	0.13322024772727276
offend	bother	0.17315103124999998
break	replace	0.07257544897260272
run	hide	0.05919974561403512
start	begin	0.2780785008264462
spoil	perish	0.1097045727272727
weave	drive	0.04020330073529412
prepare	cook	0.1251555892857143
pretend	imitate	0.13289360952380952
lose	forget	0.2686868249999999
hunt	kill	0.12213228313725492
let	allow	0.188746345
look	appear	0.10206588163265304
tug	jerk	0.03309535252525252
dive	swim	0.32424800000000004
dance	sway	0.045088388095238095
whisper	yell	0.24550251666666664
salute	acknowledge	0.07895506851851851
become	make	0.12367679705882349
scare	surprise	0.1297222166666667
sway	move	0.09124665396825395
go	send	0.1437680982142857
float	drift	0.09639253823529415
move	shift	0.14902473167701866
reprimand	correct	0.08650907777777776
leave	evacuate	0.26873465411764696
clench	hold	0.018377567222222217
concentrate	wander	0.0460666309090909
suppose	guess	0.3970310133333334
split	leave	0.05358481176470589
get	put	0.19263410648648654
receive	send	0.22869299230769233
begin	introduce	0.08996086636363634
call	yell	0.15254349499999997
cook	mix	0.0495523619047619
ridicule	tease	0.16610000666666663
associate	connect	0.038120470707070676
entertain	enjoy	0.3436257333333333
reply	respond	0.4287470444444445
attack	beat	0.0578525015686274
evict	throw	0.11308649750000002
crackle	pop	0.08314775614035086
sew	rip	0.0733078125
call	respond	0.1842206274999999
lose	find	0.1241287261111111
reject	accept	0.3366319943181819
run	evacuate	0.05601165543859648
hurry	rush	0.14227231666666665
defend	prosecute	0.2827831238095238
convince	lie	0.08622624999999998
lower	degrade	0.07593501666666666
enjoy	relax	0.31535982000000007
disintegrate	dissolve	0.22319322222222227
introduce	show	0.034292453125
want	yearn	0.18542938333333328
remark	talk	0.1804060931818182
float	drown	0.21418629125000002
sit	lie	0.09360222700000007
die	drown	0.18671540428571431
combine	integrate	0.32028547749999997
appear	see	0.13622508057142854
smear	wipe	0.1510993642857143
insult	offend	0.3367486083333333
aggravate	irritate	0.34036428333333335
flow	pour	0.0780738892857143
play	swing	0.041146903297682696
demand	need	0.18453526233766238
drip	sink	0.14603042884615383
confess	lie	0.13404323
remember	retain	0.11020919062500001
sink	float	0.19423044423076918
remind	think	0.2644903714285714
tell	instruct	0.12052454444444445
take	replace	0.08211413011363641
destroy	demolish	0.30106714166666665
fade	bleach	0.11998698333333335
run	escape	0.058556102222222274
abuse	neglect	0.2154005428571429
take	choose	0.15632435606060605
fly	launch	0.07635713562499997
remember	recall	0.20092268124999998
tell	talk	0.13096355353535352
boil	fry	0.07078048888888887
vacate	leave	0.24497780392156857
keep	hold	0.13731033137777782
testify	confess	0.35768626666666664
delay	wait	0.1851223416666667
yawn	stretch	0.029755708333333342
make	compose	0.08000451764705876
make	do	0.033754736862745126
drink	vomit	0.275972465
grill	burn	0.07311780749999999
grab	hold	0.1236040791666667
smoke	cough	0.156967755
reappear	vanish	0.31821850000000007
think	pause	0.058037223214285685
help	participate	0.11885951666666668
fight	kill	0.19694177647058822
rise	lift	0.06027225322751326
swap	change	0.09654379499999997
crawl	climb	0.1921989277777778
see	hear	0.20767747999999997
win	fight	0.16453427037037038
leap	fall	0.046784825852272734
strike	blow	0.11146684508301412
beat	hurt	0.058340347899159664
go	flee	0.12512301142857143
blend	mix	0.3618230611111112
meet	attend	0.2525319973333334
fall	rise	0.0904963443602694
help	assist	0.31985387833333323
climb	fall	0.09569015202020195
burn	melt	0.1630895635714286
borrow	beg	0.17241111249999996
give	beg	0.12980805888888883
let	release	0.014440736363636363
increase	add	0.14126633673469388
unload	carry	0.19893869146341459
talk	debate	0.1454955424242425
describe	write	0.14719912500000001
hear	tell	0.3501728066666666
doze	nap	0.11559631666666668
stab	shoot	0.2075515886363637
grasp	understand	0.26246672000000004
destroy	repair	0.11671024687499999
accept	deny	0.27679939870129855
combine	join	0.17660935
join	gather	0.13245243506493515
deny	reject	0.2870039107142857
bend	turn	0.09187737565789471
evict	move	0.2266310095238095
tell	testify	0.23306012777777774
define	mean	0.18627776125
triumph	defeat	0.24703688749999997
stop	whistle	0.09067713264462814
die	crash	0.08681479603174605
realize	discover	0.3037902770833332
guess	try	0.1754690683333333
rub	grate	0.1106197514285714
drag	pull	0.12889364143222504
spell	speak	0.041515552
remove	evict	0.22147431666666664
win	award	-0.024277530000000005
hide	bury	0.12428936388888889
gain	get	0.1690065677754678
forgive	regret	0.35526696999999996
hide	find	0.2291503092592593
relax	stretch	0.051487968125000005
see	squint	0.11381061399999998
flee	escape	0.51118938
jerk	prick	0.14030806969696977
wear	erode	0.05942014583333332
waste	throw	0.011419982187500006
bury	forget	0.10061557083333332
frustrate	annoy	0.28063585
learn	teach	0.5172094166666666
come	bring	0.2100313272727273
wait	stay	0.1863325166666667
burst	laugh	0.11013902708333333
look	inspect	0.08854196190476193
portray	play	0.10815590784313722
lose	defeat	0.2121257725
steal	rob	0.25101777000000003
transplant	remove	0.09640185925925925
speak	listen	0.34492726666666673
think	compute	0.07225682857142855
punish	deny	0.29351691428571425
solve	compute	0.26625760000000004
organize	prepare	0.23142789791666665
overflow	spill	0.15479694499999994
disperse	spread	0.15924226956521742
ask	suggest	0.11529097142857143
walk	talk	0.0371467117647059
toast	burn	0.049437394166666676
haunt	scare	0.1838704125
drink	gulp	0.2254126274999999
protect	help	0.1649476958333333
admit	give	0.12997208694444437
stay	come	0.10610950965909095
win	finish	0.24634752444444444
condemn	hate	0.26339485
lean	sway	0.08423775666666669
kill	annihilate	0.2980830529411765
want	hope	0.21473904197530871
slide	show	0.025897365625000012
scream	squeal	0.23395259444444447
join	integrate	0.2065946857142857
permit	deny	0.17385597380952383
choke	swallow	0.11501910909090908
smell	perspire	0.25620671999999994
keep	snatch	0.08846311549999994
engage	go	0.08078396457142854
sprinkle	pour	0.15940574166666668
save	restore	0.319805485
do	perform	0.023345647499999983
develop	create	0.314576684920635
supply	give	0.0451003666666667
get	have	0.0
look	observe	0.11054157460317461
earn	gain	0.3918673769230769
dunk	drown	0.11348039000000001
seize	control	0.1258672434210526
ponder	reflect	0.05721729999999998
rap	speak	0.03823881999999999
change	replace	0.17473119124999997
prohibit	stop	0.09722283636363632
build	destroy	0.22891590208333334
choose	elect	0.30528451999999995
survive	struggle	0.1332349
crash	wreck	0.22350843333333326
release	go	0.004313310389610388
decrease	lower	0.17428900625000002
leave	escape	0.2081707717647059
regret	worry	0.20632967249999998
hold	hug	0.0559955162962963
push	urge	0.1029781533333333
run	charge	0.018852886842105253
drift	move	0.09326171428571427
mow	plow	0.2398011416666667
rinse	wash	0.2770640251700682
make	develop	0.08353844351073773
visit	travel	0.25429572393162386
receive	give	0.19924858341880325
print	press	0.14595155573122526
dismiss	go	0.03470362857142855
express	tell	0.0687164478632479
break	connect	0.05329007995018678
veer	move	0.05758290476190477
fade	perish	0.16019458333333333
glance	stare	0.11031591111111111
hate	respect	0.14563367222222226
doubt	disbelieve	0.32710934999999997
persuade	ask	0.1818840857142857
beat	mistreat	0.04418501176470589
lie	deceive	0.13960723000000003
scribble	draw	0.00904494
grab	release	-0.003951628977272735
comfort	relax	0.13931595694444443
sweat	shiver	0.179262445
exist	die	0.0644668857142857
strive	try	0.2336893
perceive	understand	0.44686355000000005
squeeze	crush	0.07393977797619049
solve	find	0.18235405185185194
show	dance	0.10283152321428571
entertain	sing	0.28192296
stretch	pull	0.08475495304347834
adjourn	finish	0.03996049
think	determine	0.06334129732142856
soothe	console	-0.04803406999999997
disturb	awake	0.15123355
finish	diminish	0.02947719333333332
talk	pray	0.08752084545454547
stop	hamper	0.06667948181818183
leap	hop	0.10912436805555556
tear	demolish	0.17902032592592593
blow	pop	0.04049193557168779
accept	refuse	0.24511848441558448
return	recall	0.05511137155172409
teach	educate	0.43069515555555554
believe	accept	0.22246822181818182
attack	kill	0.20006758549019607
save	reserve	0.002281550757575747
inspect	find	0.1520277574074074
demolish	wreck	0.08113590666666665
tell	suggest	0.16349525777777782
gamble	win	0.05692367083333331
reflect	see	0.10012976057142861
split	crack	0.03222678587962964
gain	learn	0.13751907179487183
understand	comprehend	0.49151402
console	help	-0.02682561666666667
pay	buy	0.2452845263888889
deliver	take	0.11529158162878785
comprehend	perceive	0.45659563333333336
sneak	slither	0.11105501250000001
restore	repair	0.22114077750000005
buy	purchase	0.50287903
make	reproduce	0.12875514117647055
punish	forbid	0.39518074999999997
watch	examine	0.12249778923076922
perspire	sweat	0.29078776
judge	condemn	0.05717061428571428
move	stay	0.18343392470238076
nag	complain	-0.0026213374999999733
listen	learn	0.32974094444444446
retreat	hide	0.09282371666666668
remove	add	0.2250477539682539
assume	presume	0.26693799166666676
acknowledge	admit	0.27539979375000007
reject	dislike	0.15182954166666665
obey	command	0.1071145
win	play	0.07355365392156872
stain	smudge	0.17659021481481485
remember	realize	0.23446864583333338
assault	attack	0.410860379047619
tumble	fall	0.08326598367768588
drink	lounge	0.17566012
abuse	hurt	0.07947952244897959
fight	tackle	0.08387659305555556
disturb	upset	0.057911442647058824
push	shun	0.017890416666666673
help	criticize	-0.024779062500000008
permit	disallow	0.2337773
meet	swap	0.06658724666666667
please	beg	0.0974272125
renounce	defeat	0.13032305000000002
participate	engage	0.40985576
snap	break	0.07752352241095883
boom	explode	0.10484407999999998
get	replace	0.05868167094594593
toss	turn	0.08175672660818717
laugh	embarrass	0.12236680000000001
save	rescue	0.3020422277777779
upset	hurt	0.20342885042016812
appear	vanish	0.16806872857142863
smell	offend	0.0705438
help	lend	0.11479935555555554
move	avoid	0.10304665619047618
talk	communicate	0.0933730896103896
disturb	irritate	0.22358551666666662
diminish	disappear	0.2014957625
betray	lie	0.10977456833333334
slurp	suck	0.216086775
stop	go	0.11867253636363641
look	glance	0.1962768880952381
hit	abuse	0.016965510714285707
destroy	construct	0.2619022535714286
reject	hurt	0.09199271875000001
hike	walk	0.21857838117647055
show	express	0.02770724855769232
humiliate	embarrass	0.5256249
choke	cough	0.1064752533333333
tickle	tease	0.14331984000000003
compute	analyze	0.272710075
ride	drive	0.12140956654411761
greet	salute	0.21466985833333332
prosecute	judge	0.2167883476190476
perform	dance	0.2650466571428572
invent	create	0.38554973333333337
squeak	crack	0.08827351527777777
avoid	deny	0.16713332857142862
divide	unite	0.1866781458333333
spank	scold	0.17219612499999998
call	collect	0.06980774093750011
sip	gulp	0.15308242500000002
crave	need	0.10187902857142857
cover	bury	0.019680873148148155
hurt	offend	0.14518069107142859
win	compete	0.21910208333333334
hit	beat	0.11422638002450973
change	spare	0.012837187307692316
tickle	giggle	0.20056489000000002
bother	affect	0.03616550625
haul	pull	0.1382356369565218
go	start	0.10145236246753242
disprove	prove	0.4240554222222222
draw	attract	0.14618369185185184
sit	rise	-0.0075692144444444494
protect	watch	0.1295883653846154
achieve	accomplish	0.75233445
taste	acquire	0.0033527802197802297
read	write	0.2857726891666666
shake	dance	0.12240017857142853
degrade	embarrass	0.08541715
attempt	try	0.34187824749999984
pray	bless	0.44430330000000007
polish	tarnish	0.1046981625
mimic	tease	0.08649190999999998
save	drown	0.2625094666666667
grind	smash	0.08560146000000002
need	depend	0.15049522142857147
yearn	learn	0.15411439166666668
defend	help	0.08322035476190476
bake	fry	0.12352252083333336
snuggle	hug	0.17506182222222225
compute	understand	0.27000838
tear	wear	0.13651793333333334
plead	please	0.0658273
neglect	leave	0.07942678300653587
unload	dump	0.21066474999999998
watch	see	0.1531562439999997
slay	kill	0.39253216470588237
originate	begin	0.017137551515151502
avoid	hide	0.26185816
show	perform	0.16296527656249993
prosper	grow	0.31422409
become	arrive	0.04754722500000001
transplant	exchange	0.04004382156862746
strike	hit	0.09136091929012348
talk	argue	0.06680026060606059
kill	poach	0.16991899411764705
tell	squeal	-0.0037363259259259214
please	request	0.31160034500000006
lose	subtract	0.088522925
admit	tell	0.22380144444444441
go	stay	0.15165131928571413
concentrate	think	0.034726809740259754
save	help	0.15217168680555557
disintegrate	decay	0.23414238750000002
delay	stop	0.10884373636363633
add	multiply	0.19115330285714288
give	return	0.07822793655172423
slide	fall	0.06683834613636365
blow	whistle	0.08845745172413791
portray	show	0.08459751718749997
attend	appear	0.08291715142857145
insult	criticize	0.2868426166666667
allow	deny	0.1670925857142857
practice	repeat	0.035617795000000015
find	determine	0.20736722847222216
rip	tear	0.17804772361111104
nag	annoy	-0.02714267499999995
hit	connect	0.013151317424242427
yell	scream	0.2754940166666667
hoot	holler	0.1440569625
mend	break	0.10367476678082191
organize	gather	0.26817686060606055
suggest	advise	0.18607432666666662
overwhelm	confuse	0.20671340499999996
ask	please	0.32825334285714286
change	affect	0.19792088083333334
amuse	entertain	0.4506666666666666
haul	take	0.058587267045454534
suppose	imagine	0.4036388000000001
follow	come	0.08804666401515145
spend	save	0.18178954444444445
tap	touch	0.0882555629629629
fling	shoot	0.10435816558441557
meet	introduce	0.10436070266666662
rationalize	justify	0.2774368
update	review	0.13556754666666668
sew	weave	0.3089105875
shrink	grow	0.19983189166666676
fail	try	0.133001970909091
destroy	smash	0.14559970468749994
steal	sneak	0.3540315725
retreat	go	0.049480200779220745
run	rush	0.053595714254385966
lean	stand	0.06195577874999998
return	take	0.10721291183385584
rejoice	celebrate	0.19226856666666667
choke	die	0.04850393380952381
hate	shun	0.022877500000000023
disown	renounce	0.27913319999999997
reject	refuse	0.2606470267857143
teach	show	0.0033069020833333316
fight	disagree	0.06819121111111112
debate	decide	0.07915101666666668
follow	chase	0.06164523392857143
reject	disown	0.2350741125
desire	yearn	0.264968825
die	smother	0.08909172857142854
unite	combine	0.23345384000000002
tell	notify	0.1874670333333333
defrost	freeze	0.2601479071428572
triumph	succeed	0.04960624999999999
say	announce	0.14646613333333336
destroy	explode	0.317117215
enjoy	participate	0.29463832999999995
knit	crochet	0.2333350777777778
laugh	tickle	0.22447860999999997
tell	convince	0.32120401111111113
achieve	finish	0.16341158000000003
scratch	rub	0.1009444458823529
stamp	lick	0.02619647222222222
hurt	ache	0.10547309821428572
wrap	cover	0.0817109277777777
help	hurt	0.09124175833333337
think	reflect	0.04676991224489795
follow	lead	0.08225887069892471
run	operate	0.14713921478696743
ignore	hurt	0.13285508571428573
deny	prohibit	0.2445805
realize	set	0.0003605322222222182
exchange	swap	0.23400056666666666
assume	judge	0.020577041269841268
compound	mix	0.03753207070707071
destroy	crush	0.17445305833333327
bleach	wash	0.19069203047619043
accuse	defend	0.2539365357142857
fade	vanish	0.17696301666666667
demand	command	-0.0008108916666666659
decline	descend	0.045227504545454544
spell	hypnotize	0.15578659
enter	admit	0.16381493472222217
poach	boil	0.04252894166666666
overcome	dominate	0.194502605
assume	suppose	0.2591819355555556
deliver	give	0.1632790201851849
prove	show	0.03323095486111108
detach	attach	0.27453333333333335
blow	hit	0.13033656494252882
detach	separate	0.1022197280701754
assist	aid	0.3667727599999999
chew	bite	0.20288624615384615
float	swim	0.20655249062500003
squeal	laugh	0.22923251666666666
need	urge	0.20210235428571427
spill	pour	0.09224559833333333
acquire	accumulate	0.2549405714285714
retreat	run	0.04189107926634766
hurt	fall	0.055130457142857116
respond	remark	0.15630685
correct	fix	0.1772670970588235
remain	stay	0.2773510656249999
blame	hate	0.23198120833333333
flip	flap	0.1340719574074075
glide	flow	0.09849306547619047
drink	quench	0.11915697500000001
have	retain	0.0
scratch	hurt	0.028953694537815128
go	leave	0.18023923126050412
begin	stop	0.1245904078512397
scribble	write	0.156060545
think	feel	0.24579439747899162
swim	dip	0.08986919841269848
ascend	descend	0.322129840625
erode	deteriorate	0.3197205249999999
evict	leave	0.2119493735294118
flush	blush	0.07923811944444442
rearrange	organize	0.23064990000000005
smell	sweat	0.201100244
dance	entertain	0.16599075714285713
stumble	fall	0.04438292765151517
demand	reprimand	0.02829931515151515
humiliate	insult	0.41885079999999997
crunch	bite	0.09383069999999998
tell	announce	0.16955111666666667
smash	break	0.0715284327054794
stop	adjourn	0.12110528409090908
wash	soak	0.21506555238095243
run	skip	0.06081888508771926
reflect	shine	0.05299514155844154
excuse	interrupt	0.08497508666666667
speak	tell	0.25513645333333335
complain	disagree	0.31948540000000003
punch	fight	0.24494662222222233
marry	wed	0.488118575
entertain	show	0.14269619375
push	fight	0.1160076748148148
learn	read	0.23757995
shun	reject	0.071229025
decline	reject	0.04807010227272726
explain	describe	0.383918175
deny	admit	0.26431335714285714
leave	excuse	0.11749646470588229
dismiss	excuse	0.1213999981481482
think	ponder	0.14647610000000003
hit	pinch	0.09100173263888889
frighten	scare	0.444633125
whistle	hum	0.1569172974025974
play	perform	0.1481523921568628
leave	take	0.13989096109625665
sell	barter	0.20921181666666666
wreck	drive	0.02041155294117648
get	acquire	0.12476744440154441
arrest	prosecute	0.3377225611111111
snooze	doze	0.18002265
condemn	accuse	0.38275103333333327
help	cry	0.011891801388888882
conquer	dominate	0.29932148000000003
receive	acquire	0.1988856428571428
unite	marry	0.13943078333333334
retreat	advance	0.203284269090909
catch	chase	0.13744165128205135
jerk	pull	0.11216358853754937
assault	hurt	0.0429287948979592
travel	roam	0.31385272222222227
attack	fight	0.16896956222222229
hitch	attach	0.15477004333333333
bother	interrupt	0.06513032499999999
receive	deliver	0.18728236153846153
capture	take	0.08701389008264457
move	leave	0.17690259467787114
achieve	try	0.011155480000000006
retreat	charge	0.04046196136363638
fasten	hold	0.11105546444444447
rationalize	understand	0.293011825
restore	fix	0.1670278764705882
come	leave	0.11819410614973258
aggravate	frustrate	0.18010732499999998
spank	hurt	0.08546561071428571
smell	taste	0.2771630100000001
lower	raise	0.056193051041666685
sink	dip	0.09344352124542131
hate	ignore	0.14072493
strain	lift	0.0552665388571429
console	comfort	-0.011367064444444444
play	lead	0.025253327767235934
talk	console	0.007697707272727258
tease	bother	0.12388622999999996
deny	lie	0.1533764514285714
excel	advance	0.052318355000000004
annoy	irritate	0.3795198
retreat	attack	0.2578862872727271
drink	pop	0.032625104736842096
spank	hit	0.11293978541666667
shatter	break	0.1254283447488584
lower	reduce	0.14179980875000003
reappear	fix	0.09363249999999998
sneak	hide	0.2962580354166667
breathe	smother	0.11633180555555558
adjourn	leave	0.1914592588235295
persuade	urge	0.16482828
accumulate	gain	0.2277565153846153
wiggle	move	0.11295412857142856
renounce	deny	0.28660120476190476
miss	hit	0.0711278166666667
vary	differ	0.5902037375
move	change	0.1708298776190476
tow	move	0.07768939285714287
tell	describe	0.18342668055555553
punish	hit	-0.010359924999999978
talk	listen	0.20383865151515154
urge	beg	0.15353948499999998
grab	clench	0.09324377187499995
heal	help	0.15666813611111108
let	permit	0.10558338333333332
search	look	0.06507680873015874
lie	promise	0.03005092333333333
set	swing	-0.017054689191919208
jog	run	0.05828897565789474
stain	tarnish	0.18817343333333333
talk	say	0.12677067196969694
diminish	fade	0.1571226583333333
ignore	disregard	0.29007972000000004
die	kill	0.20913806596638657
spank	slap	0.1916605625
sew	crochet	0.3665911000000001
talk	associate	-0.002098097979797976
touch	kiss	0.08932303148148156
loosen	tie	0.10916275396825391
lie	assume	0.09725050888888895
gather	collect	0.32207129886363645
punish	reprimand	0.2996258333333333
have	want	0.0
tote	carry	0.014671142682926826
fly	soar	0.20295049666666679
reduce	save	0.13905270041666676
stop	stay	0.11733308977272724
spank	cry	0.11506210833333334
obey	follow	0.2538930291666666
lose	control	0.042276559999999984
glide	hang	0.0997446677083334
grab	take	0.12017163096590906
hop	jump	0.14366695132275129
argue	disagree	0.5167062833333333
slide	move	0.08849136666666668
incline	tend	0.0032066291666666877
stop	hesitate	0.08118667045454546
toss	fling	0.08459300634920633
kneel	beg	0.23238902500000003
stare	look	0.14904160952380954
disintegrate	perish	0.2589842
dislike	shun	0.15104083333333332
deposit	return	0.04373878764367815
stop	disallow	0.11397247727272729
walk	crawl	0.1924228875
renounce	reject	0.29823056249999996
snore	snooze	0.13940551666666667
look	see	0.15397406514285716
assault	aggravate	-0.0024579642857142808
obtain	have	0.0
beware	watch	0.15674646923076924
talk	rap	0.04478558090909089
tell	lie	0.17561272444444448
cover	spread	0.051813556280193296
descend	leave	0.1273778058823529
take	snatch	0.07271458579545455
call	bluff	0.06007798750000005
cover	hide	0.10640220601851845
pick	elect	0.057306379047619045
smear	rub	0.12489894571428575
keep	save	0.16100717233333317
decrease	increase	0.6071827952380952
disprove	disagree	0.3045641
sow	sew	0.060868837499999995
claim	sue	0.1816916727272727
allow	go	0.06570144742857145
triumph	win	0.1995995361111111
forget	leave	0.21998706911764707
sit	lounge	0.14945862666666668
disappear	dissolve	0.16800711458333337
defend	stand	0.10958883392857144
overcome	conquer	0.2883503583333334
deliver	bring	0.22366145984848487
kneel	sit	0.25323076499999997
hurt	limp	0.1634291728571428
disprove	reject	0.22596781250000003
yell	holler	0.09752651250000001
make	design	0.030003635294117644
like	want	0.234979912121212
acquire	gain	0.3027321109890111
regret	dislike	0.3068744266666667
accept	understand	0.20038104545454544
wiggle	giggle	0.24402687499999998
hop	skip	0.08034793194444448
push	pull	0.20254151594202888
veer	turn	0.10365109736842103
assume	know	0.1587636722222222
hurt	condemn	0.11467071071428575
defrost	thaw	0.185855975
scream	roar	0.26579337962962957
convince	talk	0.10308213636363638
retreat	leave	0.15389971016042786
annoy	confuse	0.33507896
reject	ignore	0.2806755574999999
destroy	diminish	0.17840260000000002
haul	lift	0.13579223142857147
wait	hesitate	0.14249519166666666
give	sell	0.12139611308641979
rise	lower	0.08494347546296296
hurt	cry	0.11854304880952385
multiply	increase	0.1352835628571429
stop	flow	0.03551578344155843
prosecute	try	0.034060496666666676
justify	clarify	0.34703302
acknowledge	greet	0.08836905833333335
scold	yell	0.20152825000000002
shuffle	travel	0.0001474422222222296
lose	fail	0.16137483363636357
speak	renounce	0.16575246000000002
come	go	0.13301189233766234
yell	criticize	0.12364417500000001
bake	make	0.09177172156862749
originate	start	0.0038142590909090984
attack	tackle	0.0688760575
use	operate	0.15720577032967029
